!OMP_NUM_THREADS key E v kr eta mu 
 4        32     1.15478e+09     1.17284e-01     6.48000e-01     7.95918e-01     1.48760e+00 
 4        33     1.15478e+08     2.83951e-01     8.48000e-01     9.38776e-01     6.94215e+00 
 4        34     1.15478e+10     4.50617e-01     8.80000e-02     1.02041e-01     1.23967e+01 
 4        35     3.65174e+07     2.46914e-02     2.88000e-01     2.44898e-01     1.78512e+01 
 4        36     3.65174e+09     1.91358e-01     4.88000e-01     3.87755e-01     2.33058e+01 
 4        37     3.65174e+08     3.58025e-01     6.88000e-01     5.30612e-01     2.87603e+01 
 4        38     3.65174e+10     8.02469e-02     8.88000e-01     6.73469e-01     3.42149e+01 
 4        39     2.05353e+07     2.46914e-01     1.28000e-01     8.16327e-01     3.96694e+01 
 4        40     2.05353e+09     4.13580e-01     3.28000e-01     9.59184e-01     4.51240e+01 
 4        41     2.05353e+08     1.35802e-01     5.28000e-01     1.22449e-01     5.05785e+01 
 4        42     2.05353e+10     3.02469e-01     7.28000e-01     2.65306e-01     5.60331e+01 
 4        43     6.49382e+07     4.69136e-01     9.28000e-01     4.08163e-01     1.98347e+00 
 4        44     6.49382e+09     4.32099e-02     1.68000e-01     5.51020e-01     7.43802e+00 
 4        45     6.49382e+08     2.09877e-01     3.68000e-01     6.93878e-01     1.28926e+01 
 4        46     6.49382e+10     3.76543e-01     5.68000e-01     8.36735e-01     1.83471e+01 
 4        47     1.53993e+07     9.87654e-02     7.68000e-01     9.79592e-01     2.38017e+01 
 4        48     1.53993e+09     2.65432e-01     9.68000e-01     2.91545e-03     2.92562e+01 
 4        49     1.53993e+08     4.32099e-01     1.60000e-02     1.45773e-01     3.47107e+01 
 4        50     1.53993e+10     1.54321e-01     2.16000e-01     2.88630e-01     4.01653e+01 
 4        51     4.86968e+07     3.20988e-01     4.16000e-01     4.31487e-01     4.56198e+01 
 4        52     4.86968e+09     4.87654e-01     6.16000e-01     5.74344e-01     5.10744e+01 
 4        53     4.86968e+08     1.23457e-02     8.16000e-01     7.17201e-01     5.65289e+01 
 4        54     4.86968e+10     1.79012e-01     5.60000e-02     8.60058e-01     2.47934e+00 
 4        55     2.73842e+07     3.45679e-01     2.56000e-01     2.33236e-02     7.93388e+00 
 4        56     2.73842e+09     6.79012e-02     4.56000e-01     1.66181e-01     1.33884e+01 
 4        57     2.73842e+08     2.34568e-01     6.56000e-01     3.09038e-01     1.88430e+01 
 4        58     2.73842e+10     4.01235e-01     8.56000e-01     4.51895e-01     2.42975e+01 
 4        59     8.65964e+07     1.23457e-01     9.60000e-02     5.94752e-01     2.97521e+01 
 4        60     8.65964e+09     2.90123e-01     2.96000e-01     7.37609e-01     3.52066e+01 
 4        61     8.65964e+08     4.56790e-01     4.96000e-01     8.80466e-01     4.06612e+01 
 4        62     8.65964e+10     3.08642e-02     6.96000e-01     4.37318e-02     4.61157e+01 
 4        63     1.07461e+07     1.97531e-01     8.96000e-01     1.86589e-01     5.15702e+01 
 4        64     1.07461e+09     3.64198e-01     1.36000e-01     3.29446e-01     5.70248e+01 
 4        65     1.07461e+08     8.64198e-02     3.36000e-01     4.72303e-01     2.97521e+00 
 4        66     1.07461e+10     2.53086e-01     5.36000e-01     6.15160e-01     8.42975e+00 
 4        67     3.39821e+07     4.19753e-01     7.36000e-01     7.58017e-01     1.38843e+01 
 4        68     3.39821e+09     1.41975e-01     9.36000e-01     9.00875e-01     1.93388e+01 
 4        69     3.39821e+08     3.08642e-01     1.76000e-01     6.41399e-02     2.47934e+01 
 4        70     3.39821e+10     4.75309e-01     3.76000e-01     2.06997e-01     3.02479e+01 
 4        71     1.91095e+07     4.93827e-02     5.76000e-01     3.49854e-01     3.57025e+01 
 4        72     1.91095e+09     2.16049e-01     7.76000e-01     4.92711e-01     4.11570e+01 
 4        73     1.91095e+08     3.82716e-01     9.76000e-01     6.35569e-01     4.66116e+01 
 4        74     1.91095e+10     1.04938e-01     2.40000e-02     7.78426e-01     5.20661e+01 
 4        75     6.04296e+07     2.71605e-01     2.24000e-01     9.21283e-01     5.75207e+01 
 4        76     6.04296e+09     4.38272e-01     4.24000e-01     8.45481e-02     3.47107e+00 
 4        77     6.04296e+08     1.60494e-01     6.24000e-01     2.27405e-01     8.92562e+00 
 4        78     6.04296e+10     3.27160e-01     8.24000e-01     3.70262e-01     1.43802e+01 
 4        79     1.43301e+07     4.93827e-01     6.40000e-02     5.13120e-01     1.98347e+01 
 4        80     1.43301e+09     2.05761e-03     2.64000e-01     6.55977e-01     2.52893e+01 
 4        81     1.43301e+08     1.68724e-01     4.64000e-01     7.98834e-01     3.07438e+01 
 4        82     1.43301e+10     3.35391e-01     6.64000e-01     9.41691e-01     3.61983e+01 
 4        83     4.53158e+07     5.76132e-02     8.64000e-01     1.04956e-01     4.16529e+01 
 4        84     4.53158e+09     2.24280e-01     1.04000e-01     2.47813e-01     4.71074e+01 
 4        85     4.53158e+08     3.90947e-01     3.04000e-01     3.90671e-01     5.25620e+01 
 4        86     4.53158e+10     1.13169e-01     5.04000e-01     5.33528e-01     5.80165e+01 
 4        87     2.54830e+07     2.79835e-01     7.04000e-01     6.76385e-01     3.96694e+00 
 4        88     2.54830e+09     4.46502e-01     9.04000e-01     8.19242e-01     9.42149e+00 
 4        89     2.54830e+08     2.05761e-02     1.44000e-01     9.62099e-01     1.48760e+01 
 4        90     2.54830e+10     1.87243e-01     3.44000e-01     1.25364e-01     2.03306e+01 
 4        91     8.05842e+07     3.53909e-01     5.44000e-01     2.68222e-01     2.57851e+01 
 4        92     8.05842e+09     7.61317e-02     7.44000e-01     4.11079e-01     3.12397e+01 
 4        93     8.05842e+08     2.42798e-01     9.44000e-01     5.53936e-01     3.66942e+01 
 4        94     8.05842e+10     4.09465e-01     1.84000e-01     6.96793e-01     4.21488e+01 
 4        95     1.24094e+07     1.31687e-01     3.84000e-01     8.39650e-01     4.76033e+01 
 4        96     1.24094e+09     2.98354e-01     5.84000e-01     9.82507e-01     5.30579e+01 
 4        97     1.24094e+08     4.65021e-01     7.84000e-01     5.83090e-03     5.85124e+01 
 4        98     1.24094e+10     3.90947e-02     9.84000e-01     1.48688e-01     4.46281e+00 
 4        99     3.92419e+07     2.05761e-01     3.20000e-02     2.91545e-01     9.91736e+00 
 4       100     3.92419e+09     3.72428e-01     2.32000e-01     4.34402e-01     1.53719e+01 
 4       101     3.92419e+08     9.46502e-02     4.32000e-01     5.77259e-01     2.08264e+01 
 4       102     3.92419e+10     2.61317e-01     6.32000e-01     7.20117e-01     2.62810e+01 
 4       103     2.20673e+07     4.27984e-01     8.32000e-01     8.62974e-01     3.17355e+01 
 4       104     2.20673e+09     1.50206e-01     7.20000e-02     2.62391e-02     3.71901e+01 
 4       105     2.20673e+08     3.16872e-01     2.72000e-01     1.69096e-01     4.26446e+01 
 4       106     2.20673e+10     4.83539e-01     4.72000e-01     3.11953e-01     4.80992e+01 
 4       107     6.97831e+07     8.23045e-03     6.72000e-01     4.54810e-01     5.35537e+01 
 4       108     6.97831e+09     1.74897e-01     8.72000e-01     5.97668e-01     5.90083e+01 
 4       109     6.97831e+08     3.41564e-01     1.12000e-01     7.40525e-01     4.95868e+00 
 4       110     6.97831e+10     6.37860e-02     3.12000e-01     8.83382e-01     1.04132e+01 
 4       111     1.65482e+07     2.30453e-01     5.12000e-01     4.66472e-02     1.58678e+01 
 4       112     1.65482e+09     3.97119e-01     7.12000e-01     1.89504e-01     2.13223e+01 
 4       113     1.65482e+08     1.19342e-01     9.12000e-01     3.32362e-01     2.67769e+01 
 4       114     1.65482e+10     2.86008e-01     1.52000e-01     4.75219e-01     3.22314e+01 
 4       115     5.23299e+07     4.52675e-01     3.52000e-01     6.18076e-01     3.76860e+01 
 4       116     5.23299e+09     2.67490e-02     5.52000e-01     7.60933e-01     4.31405e+01 
 4       117     5.23299e+08     1.93416e-01     7.52000e-01     9.03790e-01     4.85950e+01 
 4       118     5.23299e+10     3.60082e-01     9.52000e-01     6.70554e-02     5.40496e+01 
 4       119     2.94273e+07     8.23045e-02     1.92000e-01     2.09913e-01     5.95041e+01 
 4       120     2.94273e+09     2.48971e-01     3.92000e-01     3.52770e-01     4.50789e-02 
 4       121     2.94273e+08     4.15638e-01     5.92000e-01     4.95627e-01     5.49962e+00 
 4       122     2.94273e+10     1.37860e-01     7.92000e-01     6.38484e-01     1.09542e+01 
 4       123     9.30572e+07     3.04527e-01     9.92000e-01     7.81341e-01     1.64087e+01 
 4       124     9.30572e+09     4.71193e-01     1.60000e-03     9.24198e-01     2.18633e+01 
 4       125     9.30572e+08     4.52675e-02     2.01600e-01     8.74636e-02     2.73178e+01 
 4       126     9.30572e+10     2.11934e-01     4.01600e-01     2.30321e-01     3.27724e+01 
 4       127     1.03663e+07     3.78601e-01     6.01600e-01     3.73178e-01     3.82269e+01 
 4       128     1.03663e+09     1.00823e-01     8.01600e-01     5.16035e-01     4.36814e+01 
 4       129     1.03663e+08     2.67490e-01     4.16000e-02     6.58892e-01     4.91360e+01 
 4       130     1.03663e+10     4.34156e-01     2.41600e-01     8.01749e-01     5.45905e+01 
 4       131     3.27812e+07     1.56379e-01     4.41600e-01     9.44606e-01     5.40947e-01 
 4       132     3.27812e+09     3.23045e-01     6.41600e-01     1.07872e-01     5.99549e+00 
 4       133     3.27812e+08     4.89712e-01     8.41600e-01     2.50729e-01     1.14500e+01 
 4       134     3.27812e+10     1.44033e-02     8.16000e-02     3.93586e-01     1.69046e+01 
 4       135     1.84342e+07     1.81070e-01     2.81600e-01     5.36443e-01     2.23591e+01 
 4       136     1.84342e+09     3.47737e-01     4.81600e-01     6.79300e-01     2.78137e+01 
 4       137     1.84342e+08     6.99588e-02     6.81600e-01     8.22157e-01     3.32682e+01 
 4       138     1.84342e+10     2.36626e-01     8.81600e-01     9.65015e-01     3.87228e+01 
 4       139     5.82942e+07     4.03292e-01     1.21600e-01     1.28280e-01     4.41773e+01 
 4       140     5.82942e+09     1.25514e-01     3.21600e-01     2.71137e-01     4.96319e+01 
 4       141     5.82942e+08     2.92181e-01     5.21600e-01     4.13994e-01     5.50864e+01 
 4       142     5.82942e+10     4.58848e-01     7.21600e-01     5.56851e-01     1.03681e+00 
 4       143     1.38237e+07     3.29218e-02     9.21600e-01     6.99708e-01     6.49136e+00 
 4       144     1.38237e+09     1.99588e-01     1.61600e-01     8.42566e-01     1.19459e+01 
 4       145     1.38237e+08     3.66255e-01     3.61600e-01     9.85423e-01     1.74005e+01 
 4       146     1.38237e+10     8.84774e-02     5.61600e-01     8.74636e-03     2.28550e+01 
 4       147     4.37144e+07     2.55144e-01     7.61600e-01     1.51603e-01     2.83095e+01 
 4       148     4.37144e+09     4.21811e-01     9.61600e-01     2.94461e-01     3.37641e+01 
 4       149     4.37144e+08     1.44033e-01     9.60000e-03     4.37318e-01     3.92186e+01 
 4       150     4.37144e+10     3.10700e-01     2.09600e-01     5.80175e-01     4.46732e+01 
 4       151     2.45824e+07     4.77366e-01     4.09600e-01     7.23032e-01     5.01277e+01 
 4       152     2.45824e+09     5.14403e-02     6.09600e-01     8.65889e-01     5.55823e+01 
 4       153     2.45824e+08     2.18107e-01     8.09600e-01     2.91545e-02     1.53268e+00 
 4       154     2.45824e+10     3.84774e-01     4.96000e-02     1.72012e-01     6.98723e+00 
 4       155     7.77365e+07     1.06996e-01     2.49600e-01     3.14869e-01     1.24418e+01 
 4       156     7.77365e+09     2.73663e-01     4.49600e-01     4.57726e-01     1.78963e+01 
 4       157     7.77365e+08     4.40329e-01     6.49600e-01     6.00583e-01     2.33509e+01 
 4       158     7.77365e+10     1.62551e-01     8.49600e-01     7.43440e-01     2.88054e+01 
 4       159     1.19709e+07     3.29218e-01     8.96000e-02     8.86297e-01     3.42600e+01 
 4       160     1.19709e+09     4.95885e-01     2.89600e-01     4.95627e-02     3.97145e+01 
 4       161     1.19709e+08     4.11523e-03     4.89600e-01     1.92420e-01     4.51690e+01 
 4       162     1.19709e+10     1.70782e-01     6.89600e-01     3.35277e-01     5.06236e+01 
 4       163     3.78552e+07     3.37449e-01     8.89600e-01     4.78134e-01     5.60781e+01 
 4       164     3.78552e+09     5.96708e-02     1.29600e-01     6.20991e-01     2.02855e+00 
 4       165     3.78552e+08     2.26337e-01     3.29600e-01     7.63848e-01     7.48310e+00 
 4       166     3.78552e+10     3.93004e-01     5.29600e-01     9.06706e-01     1.29376e+01 
 4       167     2.12875e+07     1.15226e-01     7.29600e-01     6.99708e-02     1.83922e+01 
 4       168     2.12875e+09     2.81893e-01     9.29600e-01     2.12828e-01     2.38467e+01 
 4       169     2.12875e+08     4.48560e-01     1.69600e-01     3.55685e-01     2.93013e+01 
 4       170     2.12875e+10     2.26337e-02     3.69600e-01     4.98542e-01     3.47558e+01 
 4       171     6.73170e+07     1.89300e-01     5.69600e-01     6.41399e-01     4.02104e+01 
 4       172     6.73170e+09     3.55967e-01     7.69600e-01     7.84257e-01     4.56649e+01 
 4       173     6.73170e+08     7.81893e-02     9.69600e-01     9.27114e-01     5.11195e+01 
 4       174     6.73170e+10     2.44856e-01     1.76000e-02     9.03790e-02     5.65740e+01 
 4       175     1.59634e+07     4.11523e-01     2.17600e-01     2.33236e-01     2.52442e+00 
 4       176     1.59634e+09     1.33745e-01     4.17600e-01     3.76093e-01     7.97896e+00 
 4       177     1.59634e+08     3.00412e-01     6.17600e-01     5.18950e-01     1.34335e+01 
 4       178     1.59634e+10     4.67078e-01     8.17600e-01     6.61808e-01     1.88881e+01 
 4       179     5.04807e+07     4.11523e-02     5.76000e-02     8.04665e-01     2.43426e+01 
 4       180     5.04807e+09     2.07819e-01     2.57600e-01     9.47522e-01     2.97971e+01 
 4       181     5.04807e+08     3.74486e-01     4.57600e-01     1.10787e-01     3.52517e+01 
 4       182     5.04807e+10     9.67078e-02     6.57600e-01     2.53644e-01     4.07062e+01 
 4       183     2.83874e+07     2.63374e-01     8.57600e-01     3.96501e-01     4.61608e+01 
 4       184     2.83874e+09     4.30041e-01     9.76000e-02     5.39359e-01     5.16153e+01 
 4       185     2.83874e+08     1.52263e-01     2.97600e-01     6.82216e-01     5.70699e+01 
 4       186     2.83874e+10     3.18930e-01     4.97600e-01     8.25073e-01     3.02029e+00 
 4       187     8.97687e+07     4.85597e-01     6.97600e-01     9.67930e-01     8.47483e+00 
 4       188     8.97687e+09     1.02881e-02     8.97600e-01     1.31195e-01     1.39294e+01 
 4       189     8.97687e+08     1.76955e-01     1.37600e-01     2.74052e-01     1.93839e+01 
 4       190     8.97687e+10     3.43621e-01     3.37600e-01     4.16910e-01     2.48385e+01 
 4       191     1.11397e+07     6.58436e-02     5.37600e-01     5.59767e-01     3.02930e+01 
 4       192     1.11397e+09     2.32510e-01     7.37600e-01     7.02624e-01     3.57476e+01 
 4       193     1.11397e+08     3.99177e-01     9.37600e-01     8.45481e-01     4.12021e+01 
 4       194     1.11397e+10     1.21399e-01     1.77600e-01     9.88338e-01     4.66566e+01 
 4       195     3.52269e+07     2.88066e-01     3.77600e-01     1.16618e-02     5.21112e+01 
 4       196     3.52269e+09     4.54733e-01     5.77600e-01     1.54519e-01     5.75657e+01 
 4       197     3.52269e+08     2.88066e-02     7.77600e-01     2.97376e-01     3.51615e+00 
 4       198     3.52269e+10     1.95473e-01     9.77600e-01     4.40233e-01     8.97070e+00 
 4       199     1.98096e+07     3.62140e-01     2.56000e-02     5.83090e-01     1.44252e+01 
 4       200     1.98096e+09     8.43621e-02     2.25600e-01     7.25948e-01     1.98798e+01 
 4       201     1.98096e+08     2.51029e-01     4.25600e-01     8.68805e-01     2.53343e+01 
 4       202     1.98096e+10     4.17695e-01     6.25600e-01     3.20700e-02     3.07889e+01 
 4       203     6.26434e+07     1.39918e-01     8.25600e-01     1.74927e-01     3.62434e+01 
 4       204     6.26434e+09     3.06584e-01     6.56000e-02     3.17784e-01     4.16980e+01 
 4       205     6.26434e+08     4.73251e-01     2.65600e-01     4.60641e-01     4.71525e+01 
 4       206     6.26434e+10     4.73251e-02     4.65600e-01     6.03499e-01     5.26071e+01 
 4       207     1.48551e+07     2.13992e-01     6.65600e-01     7.46356e-01     5.80616e+01 
 4       208     1.48551e+09     3.80658e-01     8.65600e-01     8.89213e-01     4.01202e+00 
 4       209     1.48551e+08     1.02881e-01     1.05600e-01     5.24781e-02     9.46657e+00 
 4       210     1.48551e+10     2.69547e-01     3.05600e-01     1.95335e-01     1.49211e+01 
 4       211     4.69759e+07     4.36214e-01     5.05600e-01     3.38192e-01     2.03757e+01 
 4       212     4.69759e+09     1.58436e-01     7.05600e-01     4.81050e-01     2.58302e+01 
 4       213     4.69759e+08     3.25103e-01     9.05600e-01     6.23907e-01     3.12847e+01 
 4       214     4.69759e+10     4.91770e-01     1.45600e-01     7.66764e-01     3.67393e+01 
 4       215     2.64165e+07     1.64609e-02     3.45600e-01     9.09621e-01     4.21938e+01 
 4       216     2.64165e+09     1.83128e-01     5.45600e-01     7.28863e-02     4.76484e+01 
 4       217     2.64165e+08     3.49794e-01     7.45600e-01     2.15743e-01     5.31029e+01 
 4       218     2.64165e+10     7.20165e-02     9.45600e-01     3.58601e-01     5.85575e+01 
 4       219     8.35363e+07     2.38683e-01     1.85600e-01     5.01458e-01     4.50789e+00 
 4       220     8.35363e+09     4.05350e-01     3.85600e-01     6.44315e-01     9.96243e+00 
 4       221     8.35363e+08     1.27572e-01     5.85600e-01     7.87172e-01     1.54170e+01 
 4       222     8.35363e+10     2.94239e-01     7.85600e-01     9.30029e-01     2.08715e+01 
 4       223     1.28640e+07     4.60905e-01     9.85600e-01     9.32945e-02     2.63261e+01 
 4       224     1.28640e+09     3.49794e-02     3.36000e-02     2.36152e-01     3.17806e+01 
 4       225     1.28640e+08     2.01646e-01     2.33600e-01     3.79009e-01     3.72352e+01 
 4       226     1.28640e+10     3.68313e-01     4.33600e-01     5.21866e-01     4.26897e+01 
 4       227     4.06794e+07     9.05350e-02     6.33600e-01     6.64723e-01     4.81443e+01 
 4       228     4.06794e+09     2.57202e-01     8.33600e-01     8.07580e-01     5.35988e+01 
 4       229     4.06794e+08     4.23868e-01     7.36000e-02     9.50437e-01     5.90533e+01 
 4       230     4.06794e+10     1.46091e-01     2.73600e-01     1.13703e-01     5.00376e+00 
 4       231     2.28757e+07     3.12757e-01     4.73600e-01     2.56560e-01     1.04583e+01 
 4       232     2.28757e+09     4.79424e-01     6.73600e-01     3.99417e-01     1.59128e+01 
 4       233     2.28757e+08     5.34979e-02     8.73600e-01     5.42274e-01     2.13674e+01 
 4       234     2.28757e+10     2.20165e-01     1.13600e-01     6.85131e-01     2.68219e+01 
 4       235     7.23394e+07     3.86831e-01     3.13600e-01     8.27988e-01     3.22765e+01 
 4       236     7.23394e+09     1.09053e-01     5.13600e-01     9.70845e-01     3.77310e+01 
 4       237     7.23394e+08     2.75720e-01     7.13600e-01     1.34111e-01     4.31856e+01 
 4       238     7.23394e+10     4.42387e-01     9.13600e-01     2.76968e-01     4.86401e+01 
 4       239     1.71544e+07     1.64609e-01     1.53600e-01     4.19825e-01     5.40947e+01 
 4       240     1.71544e+09     3.31276e-01     3.53600e-01     5.62682e-01     5.95492e+01 
 4       241     1.71544e+08     4.97942e-01     5.53600e-01     7.05539e-01     9.01578e-02 
 4       242     1.71544e+10     6.85871e-04     7.53600e-01     8.48397e-01     5.54470e+00 
 4       243     5.42469e+07     1.67353e-01     9.53600e-01     9.91254e-01     1.09992e+01 
 4       244     5.42469e+09     3.34019e-01     1.93600e-01     1.45773e-02     1.64538e+01 
 4       245     5.42469e+08     5.62414e-02     3.93600e-01     1.57434e-01     2.19083e+01 
 4       246     5.42469e+10     2.22908e-01     5.93600e-01     3.00292e-01     2.73629e+01 
 4       247     3.05053e+07     3.89575e-01     7.93600e-01     4.43149e-01     3.28174e+01 
 4       248     3.05053e+09     1.11797e-01     9.93600e-01     5.86006e-01     3.82720e+01 
 4       249     3.05053e+08     2.78464e-01     3.20000e-03     7.28863e-01     4.37265e+01 
 4       250     3.05053e+10     4.45130e-01     2.03200e-01     8.71720e-01     4.91811e+01 
 4       251     9.64662e+07     1.92044e-02     4.03200e-01     3.49854e-02     5.46356e+01 
 4       252     9.64662e+09     1.85871e-01     6.03200e-01     1.77843e-01     5.86026e-01 
 4       253     9.64662e+08     3.52538e-01     8.03200e-01     3.20700e-01     6.04057e+00 
 4       254     9.64662e+10     7.47599e-02     4.32000e-02     4.63557e-01     1.14951e+01 
 4       255     1.01815e+07     2.41427e-01     2.43200e-01     6.06414e-01     1.69497e+01 
 4       256     1.01815e+09     4.08093e-01     4.43200e-01     7.49271e-01     2.24042e+01 
 4       257     1.01815e+08     1.30316e-01     6.43200e-01     8.92128e-01     2.78588e+01 
 4       258     1.01815e+10     2.96982e-01     8.43200e-01     5.53936e-02     3.33133e+01 
 4       259     3.21968e+07     4.63649e-01     8.32000e-02     1.98251e-01     3.87678e+01 
 4       260     3.21968e+09     3.77229e-02     2.83200e-01     3.41108e-01     4.42224e+01 
 4       261     3.21968e+08     2.04390e-01     4.83200e-01     4.83965e-01     4.96769e+01 
 4       262     3.21968e+10     3.71056e-01     6.83200e-01     6.26822e-01     5.51315e+01 
 4       263     1.81056e+07     9.32785e-02     8.83200e-01     7.69679e-01     1.08189e+00 
 4       264     1.81056e+09     2.59945e-01     1.23200e-01     9.12536e-01     6.53644e+00 
 4       265     1.81056e+08     4.26612e-01     3.23200e-01     7.58017e-02     1.19910e+01 
 4       266     1.81056e+10     1.48834e-01     5.23200e-01     2.18659e-01     1.74455e+01 
 4       267     5.72549e+07     3.15501e-01     7.23200e-01     3.61516e-01     2.29001e+01 
 4       268     5.72549e+09     4.82167e-01     9.23200e-01     5.04373e-01     2.83546e+01 
 4       269     5.72549e+08     6.85871e-03     1.63200e-01     6.47230e-01     3.38092e+01 
 4       270     5.72549e+10     1.73525e-01     3.63200e-01     7.90087e-01     3.92637e+01 
 4       271     1.35773e+07     3.40192e-01     5.63200e-01     9.32945e-01     4.47183e+01 
 4       272     1.35773e+09     6.24143e-02     7.63200e-01     9.62099e-02     5.01728e+01 
 4       273     1.35773e+08     2.29081e-01     9.63200e-01     2.39067e-01     5.56273e+01 
 4       274     1.35773e+10     3.95748e-01     1.12000e-02     3.81924e-01     1.57776e+00 
 4       275     4.29351e+07     1.17970e-01     2.11200e-01     5.24781e-01     7.03231e+00 
 4       276     4.29351e+09     2.84636e-01     4.11200e-01     6.67638e-01     1.24869e+01 
 4       277     4.29351e+08     4.51303e-01     6.11200e-01     8.10496e-01     1.79414e+01 
 4       278     4.29351e+10     2.53772e-02     8.11200e-01     9.53353e-01     2.33959e+01 
 4       279     2.41442e+07     1.92044e-01     5.12000e-02     1.16618e-01     2.88505e+01 
 4       280     2.41442e+09     3.58711e-01     2.51200e-01     2.59475e-01     3.43050e+01 
 4       281     2.41442e+08     8.09328e-02     4.51200e-01     4.02332e-01     3.97596e+01 
 4       282     2.41442e+10     2.47599e-01     6.51200e-01     5.45190e-01     4.52141e+01 
 4       283     7.63506e+07     4.14266e-01     8.51200e-01     6.88047e-01     5.06687e+01 
 4       284     7.63506e+09     1.36488e-01     9.12000e-02     8.30904e-01     5.61232e+01 
 4       285     7.63506e+08     3.03155e-01     2.91200e-01     9.73761e-01     2.07363e+00 
 4       286     7.63506e+10     4.69822e-01     4.91200e-01     1.37026e-01     7.52817e+00 
 4       287     1.17574e+07     4.38957e-02     6.91200e-01     2.79883e-01     1.29827e+01 
 4       288     1.17574e+09     2.10562e-01     8.91200e-01     4.22741e-01     1.84373e+01 
 4       289     1.17574e+08     3.77229e-01     1.31200e-01     5.65598e-01     2.38918e+01 
 4       290     1.17574e+10     9.94513e-02     3.31200e-01     7.08455e-01     2.93464e+01 
 4       291     3.71803e+07     2.66118e-01     5.31200e-01     8.51312e-01     3.48009e+01 
 4       292     3.71803e+09     4.32785e-01     7.31200e-01     9.94169e-01     4.02554e+01 
 4       293     3.71803e+08     1.55007e-01     9.31200e-01     1.74927e-02     4.57100e+01 
 4       294     3.71803e+10     3.21674e-01     1.71200e-01     1.60350e-01     5.11645e+01 
 4       295     2.09080e+07     4.88340e-01     3.71200e-01     3.03207e-01     5.66191e+01 
 4       296     2.09080e+09     1.30316e-02     5.71200e-01     4.46064e-01     2.56950e+00 
 4       297     2.09080e+08     1.79698e-01     7.71200e-01     5.88921e-01     8.02404e+00 
 4       298     2.09080e+10     3.46365e-01     9.71200e-01     7.31778e-01     1.34786e+01 
 4       299     6.61169e+07     6.85871e-02     1.92000e-02     8.74636e-01     1.89331e+01 
 4       300     6.61169e+09     2.35254e-01     2.19200e-01     3.79009e-02     2.43877e+01 
 4       301     6.61169e+08     4.01920e-01     4.19200e-01     1.80758e-01     2.98422e+01 
 4       302     6.61169e+10     1.24143e-01     6.19200e-01     3.23615e-01     3.52968e+01 
