!OMP_NUM_THREADS key mode conf E v kr eta mu 
 8        33 'drained' 0.2e6     9.8124801825e+00     8.4000000000e-02     5.5102000000e-01     6.1730000000e-02     7.4382000000e+00 
 8        34 'drained' 0.2e6     8.8124801825e+00     1.8400000000e-01     6.9388000000e-01     1.7284000000e-01     1.2892800000e+01 
 8        35 'drained' 0.2e6     7.1875207208e+00     3.8400000000e-01     9.7959000000e-01     3.9506000000e-01     2.3801400000e+01 
 8        36 'drained' 0.2e6     9.1875207208e+00     4.8400000000e-01     2.9200000000e-03     5.0617000000e-01     2.9256000000e+01 
 8        37 'drained' 0.2e6     8.1875207208e+00     8.0000000000e-03     1.4577000000e-01     6.1728000000e-01     3.4710600000e+01 
 8        38 'drained' 0.2e6     7.6875200434e+00     2.0800000000e-01     4.3149000000e-01     8.3951000000e-01     4.5619800000e+01 
 8        39 'drained' 0.2e6     9.6875200434e+00     3.0800000000e-01     5.7434000000e-01     9.5062000000e-01     5.1074400000e+01 
 8        40 'drained' 0.2e6     8.6875200434e+00     4.0800000000e-01     7.1720000000e-01     7.4070000000e-02     5.6529000000e+01 
 8        41 'drained' 0.2e6     7.4375206746e+00     1.2800000000e-01     2.3320000000e-02     2.9630000000e-01     7.9338000000e+00 
 8        42 'drained' 0.2e6     9.4375206746e+00     2.2800000000e-01     1.6618000000e-01     4.0741000000e-01     1.3388400000e+01 
 8        43 'drained' 0.2e6     8.4375206746e+00     3.2800000000e-01     3.0904000000e-01     5.1852000000e-01     1.8843000000e+01 
 8        44 'drained' 0.2e6     7.9375198980e+00     4.8000000000e-02     5.9475000000e-01     7.4074000000e-01     2.9752200000e+01 
 8        45 'drained' 0.2e6     9.9375198980e+00     1.4800000000e-01     7.3761000000e-01     8.5185000000e-01     3.5206800000e+01 
 8        46 'drained' 0.2e6     8.9375198980e+00     2.4800000000e-01     8.8047000000e-01     9.6296000000e-01     4.0661400000e+01 
 8        47 'drained' 0.2e6     7.0312387533e+00     4.4800000000e-01     1.8659000000e-01     1.9753000000e-01     5.1570000000e+01 
 8        48 'drained' 0.2e6     9.0312387533e+00     6.8000000000e-02     3.2945000000e-01     3.0864000000e-01     5.7024600000e+01 
 8        49 'drained' 0.2e6     8.0312387533e+00     1.6800000000e-01     4.7230000000e-01     4.1975000000e-01     2.9754000000e+00 
 8        50 'drained' 0.2e6     7.5312399894e+00     3.6800000000e-01     7.5802000000e-01     6.4198000000e-01     1.3884000000e+01 
 8        51 'drained' 0.2e6     9.5312399894e+00     4.6800000000e-01     9.0087000000e-01     7.5309000000e-01     1.9338600000e+01 
 8        52 'drained' 0.2e6     8.5312399894e+00     8.8000000000e-02     6.4140000000e-02     8.6420000000e-01     2.4793200000e+01 
 8        53 'drained' 0.2e6     7.2812402331e+00     2.8800000000e-01     3.4985000000e-01     9.8770000000e-02     3.5702400000e+01 
 8        54 'drained' 0.2e6     9.2812402331e+00     3.8800000000e-01     4.9271000000e-01     2.0988000000e-01     4.1157000000e+01 
 8        55 'drained' 0.2e6     8.2812402331e+00     4.8800000000e-01     6.3557000000e-01     3.2099000000e-01     4.6611600000e+01 
 8        56 'drained' 0.2e6     7.7812396579e+00     1.1200000000e-01     9.2128000000e-01     5.4321000000e-01     5.7520800000e+01 
 8        57 'drained' 0.2e6     9.7812396579e+00     2.1200000000e-01     8.4550000000e-02     6.5432000000e-01     3.4710000000e+00 
 8        58 'drained' 0.2e6     8.7812396579e+00     3.1200000000e-01     2.2741000000e-01     7.6543000000e-01     8.9256000000e+00 
 8        59 'drained' 0.2e6     7.1562401290e+00     3.2000000000e-02     5.1312000000e-01     9.8765000000e-01     1.9834800000e+01 
 8        60 'drained' 0.2e6     9.1562401290e+00     1.3200000000e-01     6.5598000000e-01     1.3700000000e-03     2.5289400000e+01 
 8        61 'drained' 0.2e6     8.1562401290e+00     2.3200000000e-01     7.9883000000e-01     1.1248000000e-01     3.0744000000e+01 
 8        62 'drained' 0.2e6     7.6562400675e+00     4.3200000000e-01     1.0496000000e-01     3.3471000000e-01     4.1652600000e+01 
 8        63 'drained' 0.2e6     9.6562400675e+00     5.2000000000e-02     2.4781000000e-01     4.4582000000e-01     4.7107200000e+01 
 8        64 'drained' 0.2e6     8.6562400675e+00     1.5200000000e-01     3.9067000000e-01     5.5693000000e-01     5.2561800000e+01 
 8        65 'drained' 0.2e6     7.4062403286e+00     3.5200000000e-01     6.7638000000e-01     7.7915000000e-01     3.9672000000e+00 
 8        66 'drained' 0.2e6     9.4062403286e+00     4.5200000000e-01     8.1924000000e-01     8.9026000000e-01     9.4212000000e+00 
 8        67 'drained' 0.2e6     8.4062403286e+00     7.2000000000e-02     9.6210000000e-01     1.3720000000e-02     1.4875800000e+01 
 8        68 'drained' 0.2e6     7.9062401979e+00     2.7200000000e-01     2.6822000000e-01     2.3594000000e-01     2.5785000000e+01 
 8        69 'drained' 0.2e6     9.9062401979e+00     3.7200000000e-01     4.1108000000e-01     3.4705000000e-01     3.1239600000e+01 
 8        70 'drained' 0.2e6     8.9062401979e+00     4.7200000000e-01     5.5394000000e-01     4.5816000000e-01     3.6694200000e+01 
 8        71 'drained' 0.2e6     7.0937612827e+00     1.9200000000e-01     8.3965000000e-01     6.8038000000e-01     4.7603400000e+01 
 8        72 'drained' 0.2e6     9.0937612827e+00     2.9200000000e-01     9.8251000000e-01     7.9150000000e-01     5.3058000000e+01 
 8        73 'drained' 0.2e6     8.0937612827e+00     3.9200000000e-01     5.8300000000e-03     9.0261000000e-01     5.8512600000e+01 
 8        74 'drained' 0.2e6     7.5937599870e+00     1.6000000000e-02     2.9155000000e-01     1.3717000000e-01     9.9174000000e+00 
 8        75 'drained' 0.2e6     9.5937599870e+00     1.1600000000e-01     4.3440000000e-01     2.4829000000e-01     1.5372000000e+01 
 8        76 'drained' 0.2e6     8.5937599870e+00     2.1600000000e-01     5.7726000000e-01     3.5940000000e-01     2.0826600000e+01 
 8        77 'drained' 0.2e6     7.3437590393e+00     4.1600000000e-01     8.6297000000e-01     5.8162000000e-01     3.1735800000e+01 
 8        78 'drained' 0.2e6     9.3437590393e+00     3.6000000000e-02     2.6240000000e-02     6.9273000000e-01     3.7189800000e+01 
 8        79 'drained' 0.2e6     8.3437590393e+00     1.3600000000e-01     1.6910000000e-01     8.0384000000e-01     4.2644400000e+01 
 8        80 'drained' 0.2e6     7.8437602158e+00     3.3600000000e-01     4.5481000000e-01     3.8410000000e-02     5.3553600000e+01 
 8        81 'drained' 0.2e6     9.8437602158e+00     4.3600000000e-01     5.9767000000e-01     1.4952000000e-01     5.9008200000e+01 
 8        82 'drained' 0.2e6     8.8437602158e+00     5.6000000000e-02     7.4052000000e-01     2.6063000000e-01     4.9584000000e+00 
 8        83 'drained' 0.2e6     7.2187612587e+00     2.5600000000e-01     4.6650000000e-02     4.8285000000e-01     1.5867600000e+01 
 8        84 'drained' 0.2e6     9.2187612587e+00     3.5600000000e-01     1.8950000000e-01     5.9396000000e-01     2.1322200000e+01 
 8        85 'drained' 0.2e6     8.2187612587e+00     4.5600000000e-01     3.3236000000e-01     7.0508000000e-01     2.6776800000e+01 
 8        86 'drained' 0.2e6     7.7187598637e+00     1.7600000000e-01     6.1808000000e-01     9.2730000000e-01     3.7686000000e+01 
 8        87 'drained' 0.2e6     9.7187598637e+00     2.7600000000e-01     7.6093000000e-01     5.0750000000e-02     4.3140600000e+01 
 8        88 'drained' 0.2e6     8.7187598637e+00     3.7600000000e-01     9.0379000000e-01     1.6187000000e-01     4.8595200000e+01 
 8        89 'drained' 0.2e6     7.4687592716e+00     9.6000000000e-02     2.0991000000e-01     3.8409000000e-01     5.9504400000e+01 
 8        90 'drained' 0.2e6     9.4687592716e+00     1.9600000000e-01     3.5277000000e-01     4.9520000000e-01     4.5000000000e-02 
 8        91 'drained' 0.2e6     8.4687592716e+00     2.9600000000e-01     4.9563000000e-01     6.0631000000e-01     5.4996000000e+00 
 8        92 'drained' 0.2e6     7.9687597814e+00     4.9600000000e-01     7.8134000000e-01     8.2853000000e-01     1.6408800000e+01 
 8        93 'drained' 0.2e6     9.9687597814e+00     8.0000000000e-04     9.2420000000e-01     9.3964000000e-01     2.1863400000e+01 
 8        94 'drained' 0.2e6     8.9687597814e+00     1.0080000000e-01     8.7460000000e-02     6.3100000000e-02     2.7318000000e+01 
 8        95 'drained' 0.2e6     7.0156405308e+00     3.0080000000e-01     3.7318000000e-01     2.8532000000e-01     3.8226600000e+01 
 8        96 'drained' 0.2e6     9.0156405308e+00     4.0080000000e-01     5.1603000000e-01     3.9643000000e-01     4.3681200000e+01 
 8        97 'drained' 0.2e6     8.0156405308e+00     2.0800000000e-02     6.5889000000e-01     5.0754000000e-01     4.9135800000e+01 
 8        98 'drained' 0.2e6     7.5156394203e+00     2.2080000000e-01     9.4461000000e-01     7.2977000000e-01     5.4120000000e-01 
 8        99 'drained' 0.2e6     9.5156394203e+00     3.2080000000e-01     1.0787000000e-01     8.4088000000e-01     5.9952000000e+00 
 8       100 'drained' 0.2e6     8.5156394203e+00     4.2080000000e-01     2.5073000000e-01     9.5199000000e-01     1.1449800000e+01 
 8       101 'drained' 0.2e6     7.2656407861e+00     1.4080000000e-01     5.3644000000e-01     1.8656000000e-01     2.2359000000e+01 
 8       102 'drained' 0.2e6     9.2656407861e+00     2.4080000000e-01     6.7930000000e-01     2.9767000000e-01     2.7813600000e+01 
 8       103 'drained' 0.2e6     8.2656407861e+00     3.4080000000e-01     8.2216000000e-01     4.0878000000e-01     3.3268200000e+01 
 8       104 'drained' 0.2e6     7.7656402465e+00     6.0800000000e-02     1.2828000000e-01     6.3100000000e-01     4.4177400000e+01 
 8       105 'drained' 0.2e6     9.7656402465e+00     1.6080000000e-01     2.7114000000e-01     7.4211000000e-01     4.9632000000e+01 
 8       106 'drained' 0.2e6     8.7656402465e+00     2.6080000000e-01     4.1399000000e-01     8.5322000000e-01     5.5086600000e+01 
 8       107 'drained' 0.2e6     7.1406400083e+00     4.6080000000e-01     6.9971000000e-01     8.7790000000e-02     6.4914000000e+00 
 8       108 'drained' 0.2e6     9.1406400083e+00     8.0800000000e-02     8.4257000000e-01     1.9890000000e-01     1.1946000000e+01 
 8       109 'drained' 0.2e6     8.1406400083e+00     1.8080000000e-01     9.8542000000e-01     3.1001000000e-01     1.7400600000e+01 
 8       110 'drained' 0.2e6     7.6406404173e+00     3.8080000000e-01     1.5160000000e-01     5.3224000000e-01     2.8309800000e+01 
 8       111 'drained' 0.2e6     9.6406404173e+00     4.8080000000e-01     2.9446000000e-01     6.4335000000e-01     3.3763800000e+01 
 8       112 'drained' 0.2e6     8.6406404173e+00     4.8000000000e-03     4.3732000000e-01     7.5446000000e-01     3.9218400000e+01 
 8       113 'drained' 0.2e6     7.3906401811e+00     2.0480000000e-01     7.2303000000e-01     9.7668000000e-01     5.0127600000e+01 
 8       114 'drained' 0.2e6     9.3906401811e+00     3.0480000000e-01     8.6589000000e-01     1.0014000000e-01     5.5582200000e+01 
 8       115 'drained' 0.2e6     8.3906401811e+00     4.0480000000e-01     2.9150000000e-02     2.1125000000e-01     1.5324000000e+00 
 8       116 'drained' 0.2e6     7.8906400671e+00     1.2480000000e-01     3.1487000000e-01     4.3347000000e-01     1.2441600000e+01 
 8       117 'drained' 0.2e6     9.8906400671e+00     2.2480000000e-01     4.5773000000e-01     5.4458000000e-01     1.7896200000e+01 
 8       118 'drained' 0.2e6     8.8906400671e+00     3.2480000000e-01     6.0058000000e-01     6.5569000000e-01     2.3350800000e+01 
 8       119 'drained' 0.2e6     7.0781195470e+00     4.4800000000e-02     8.8630000000e-01     8.7791000000e-01     3.4260000000e+01 
 8       120 'drained' 0.2e6     9.0781195470e+00     1.4480000000e-01     4.9560000000e-02     9.8903000000e-01     3.9714600000e+01 
 8       121 'drained' 0.2e6     8.0781195470e+00     2.4480000000e-01     1.9242000000e-01     2.7400000000e-03     4.5169200000e+01 
 8       122 'drained' 0.2e6     7.5781198087e+00     4.4480000000e-01     4.7813000000e-01     2.2497000000e-01     5.6078400000e+01 
 8       123 'drained' 0.2e6     9.5781198087e+00     6.4800000000e-02     6.2099000000e-01     3.3608000000e-01     2.0286000000e+00 
 8       124 'drained' 0.2e6     8.5781198087e+00     1.6480000000e-01     7.6385000000e-01     4.4719000000e-01     7.4832000000e+00 
 8       125 'drained' 0.2e6     7.3281205807e+00     3.6480000000e-01     6.9970000000e-02     6.6941000000e-01     1.8392400000e+01 
 8       126 'drained' 0.2e6     9.3281205807e+00     4.6480000000e-01     2.1283000000e-01     7.8052000000e-01     2.3847000000e+01 
 8       127 'drained' 0.2e6     8.3281205807e+00     8.4800000000e-02     3.5569000000e-01     8.9163000000e-01     2.9301000000e+01 
 8       128 'drained' 0.2e6     7.8281202372e+00     2.8480000000e-01     6.4140000000e-01     1.2620000000e-01     4.0210200000e+01 
 8       129 'drained' 0.2e6     9.8281202372e+00     3.8480000000e-01     7.8426000000e-01     2.3731000000e-01     4.5664800000e+01 
 8       130 'drained' 0.2e6     8.8281202372e+00     4.8480000000e-01     9.2711000000e-01     3.4842000000e-01     5.1119400000e+01 
 8       131 'drained' 0.2e6     7.2031199549e+00     1.0880000000e-01     2.3324000000e-01     5.7064000000e-01     2.5242000000e+00 
 8       132 'drained' 0.2e6     9.2031199549e+00     2.0880000000e-01     3.7609000000e-01     6.8176000000e-01     7.9788000000e+00 
 8       133 'drained' 0.2e6     8.2031199549e+00     3.0880000000e-01     5.1895000000e-01     7.9287000000e-01     1.3433400000e+01 
 8       134 'drained' 0.2e6     7.7031202066e+00     2.8800000000e-02     8.0466000000e-01     2.7430000000e-02     2.4342600000e+01 
 8       135 'drained' 0.2e6     9.7031202066e+00     1.2880000000e-01     9.4752000000e-01     1.3855000000e-01     2.9797200000e+01 
 8       136 'drained' 0.2e6     8.7031202066e+00     2.2880000000e-01     1.1079000000e-01     2.4966000000e-01     3.5251800000e+01 
 8       137 'drained' 0.2e6     7.4531194978e+00     4.2880000000e-01     3.9650000000e-01     4.7188000000e-01     4.6161000000e+01 
 8       138 'drained' 0.2e6     9.4531194978e+00     4.8800000000e-02     5.3936000000e-01     5.8299000000e-01     5.1615600000e+01 
 8       139 'drained' 0.2e6     8.4531194978e+00     1.4880000000e-01     6.8222000000e-01     6.9410000000e-01     5.7069600000e+01 
 8       140 'drained' 0.2e6     7.9531200980e+00     3.4880000000e-01     9.6793000000e-01     9.1632000000e-01     8.4750000000e+00 
 8       141 'drained' 0.2e6     9.9531200980e+00     4.4880000000e-01     1.3120000000e-01     3.9780000000e-02     1.3929600000e+01 
 8       142 'drained' 0.2e6     8.9531200980e+00     6.8800000000e-02     2.7405000000e-01     1.5089000000e-01     1.9384200000e+01 
 8       143 'drained' 0.2e6     7.0468812923e+00     2.6880000000e-01     5.5977000000e-01     3.7311000000e-01     3.0292800000e+01 
 8       144 'drained' 0.2e6     9.0468812923e+00     3.6880000000e-01     7.0262000000e-01     4.8422000000e-01     3.5747400000e+01 
 8       145 'drained' 0.2e6     8.0468812923e+00     4.6880000000e-01     8.4548000000e-01     5.9534000000e-01     4.1202000000e+01 
 8       146 'drained' 0.2e6     7.5468805907e+00     1.8880000000e-01     1.1660000000e-02     8.1756000000e-01     5.2111200000e+01 
 8       147 'drained' 0.2e6     9.5468805907e+00     2.8880000000e-01     1.5452000000e-01     9.2867000000e-01     5.7565800000e+01 
 8       148 'drained' 0.2e6     8.5468805907e+00     3.8880000000e-01     2.9738000000e-01     5.2130000000e-02     3.5160000000e+00 
 8       149 'drained' 0.2e6     7.2968800909e+00     1.2800000000e-02     5.8309000000e-01     2.7435000000e-01     1.4425200000e+01 
 8       150 'drained' 0.2e6     9.2968800909e+00     1.1280000000e-01     7.2595000000e-01     3.8546000000e-01     1.9879800000e+01 
 8       151 'drained' 0.2e6     8.2968800909e+00     2.1280000000e-01     8.6880000000e-01     4.9657000000e-01     2.5334400000e+01 
 8       152 'drained' 0.2e6     7.7968801742e+00     4.1280000000e-01     1.7493000000e-01     7.1879000000e-01     3.6243600000e+01 
 8       153 'drained' 0.2e6     9.7968801742e+00     3.2800000000e-02     3.1778000000e-01     8.2990000000e-01     4.1698200000e+01 
 8       154 'drained' 0.2e6     8.7968801742e+00     1.3280000000e-01     4.6064000000e-01     9.4102000000e-01     4.7152800000e+01 
 8       155 'drained' 0.2e6     7.1718814267e+00     3.3280000000e-01     7.4636000000e-01     1.7558000000e-01     5.8061400000e+01 
 8       156 'drained' 0.2e6     9.1718814267e+00     4.3280000000e-01     8.8921000000e-01     2.8669000000e-01     4.0122000000e+00 
 8       157 'drained' 0.2e6     8.1718814267e+00     5.2800000000e-02     5.2480000000e-02     3.9781000000e-01     9.4668000000e+00 
 8       158 'drained' 0.2e6     7.6718797319e+00     2.5280000000e-01     3.3819000000e-01     6.2003000000e-01     2.0375400000e+01 
 8       159 'drained' 0.2e6     9.6718797319e+00     3.5280000000e-01     4.8105000000e-01     7.3114000000e-01     2.5830000000e+01 
 8       160 'drained' 0.2e6     8.6718797319e+00     4.5280000000e-01     6.2391000000e-01     8.4225000000e-01     3.1284600000e+01 
 8       161 'drained' 0.2e6     7.4218802082e+00     1.7280000000e-01     9.0962000000e-01     7.6820000000e-02     4.2193800000e+01 
 8       162 'drained' 0.2e6     9.4218802082e+00     2.7280000000e-01     7.2890000000e-02     1.8793000000e-01     4.7648400000e+01 
 8       163 'drained' 0.2e6     8.4218802082e+00     3.7280000000e-01     2.1574000000e-01     2.9904000000e-01     5.3103000000e+01 
 8       164 'drained' 0.2e6     7.9218799145e+00     9.2800000000e-02     5.0146000000e-01     5.2126000000e-01     4.5078000000e+00 
 8       165 'drained' 0.2e6     9.9218799145e+00     1.9280000000e-01     6.4431000000e-01     6.3237000000e-01     9.9624000000e+00 
 8       166 'drained' 0.2e6     8.9218799145e+00     2.9280000000e-01     7.8717000000e-01     7.4348000000e-01     1.5417000000e+01 
 8       167 'drained' 0.2e6     7.1093591508e+00     4.9280000000e-01     9.3290000000e-02     9.6571000000e-01     2.6326200000e+01 
 8       168 'drained' 0.2e6     9.1093591508e+00     1.6800000000e-02     2.3615000000e-01     8.9160000000e-02     3.1780800000e+01 
 8       169 'drained' 0.2e6     8.1093591508e+00     1.1680000000e-01     3.7901000000e-01     2.0027000000e-01     3.7235400000e+01 
 8       170 'drained' 0.2e6     7.6093595920e+00     3.1680000000e-01     6.6472000000e-01     4.2250000000e-01     4.8144000000e+01 
 8       171 'drained' 0.2e6     9.6093595920e+00     4.1680000000e-01     8.0758000000e-01     5.3361000000e-01     5.3598600000e+01 
 8       172 'drained' 0.2e6     8.6093595920e+00     3.6800000000e-02     9.5044000000e-01     6.4472000000e-01     5.9053200000e+01 
 8       173 'drained' 0.2e6     7.3593592042e+00     2.3680000000e-01     2.5656000000e-01     8.6694000000e-01     1.0458600000e+01 
 8       174 'drained' 0.2e6     9.3593592042e+00     3.3680000000e-01     3.9942000000e-01     9.7805000000e-01     1.5912600000e+01 
 8       175 'drained' 0.2e6     8.3593592042e+00     4.3680000000e-01     5.4227000000e-01     1.0151000000e-01     2.1367200000e+01 
 8       176 'drained' 0.2e6     7.8593598931e+00     1.5680000000e-01     8.2799000000e-01     3.2373000000e-01     3.2276400000e+01 
 8       177 'drained' 0.2e6     9.8593598931e+00     2.5680000000e-01     9.7085000000e-01     4.3484000000e-01     3.7731000000e+01 
 8       178 'drained' 0.2e6     8.8593598931e+00     3.5680000000e-01     1.3411000000e-01     5.4595000000e-01     4.3185600000e+01 
 8       179 'drained' 0.2e6     7.2343603422e+00     7.6800000000e-02     4.1983000000e-01     7.6818000000e-01     5.4094800000e+01 
 8       180 'drained' 0.2e6     9.2343603422e+00     1.7680000000e-01     5.6268000000e-01     8.7929000000e-01     5.9549400000e+01 
 8       181 'drained' 0.2e6     8.2343603422e+00     2.7680000000e-01     7.0554000000e-01     9.9040000000e-01     9.0000000000e-02 
 8       182 'drained' 0.2e6     7.7343597135e+00     4.7680000000e-01     9.9125000000e-01     1.1523000000e-01     1.0999200000e+01 
 8       183 'drained' 0.2e6     9.7343597135e+00     9.6800000000e-02     1.4580000000e-02     2.2634000000e-01     1.6453800000e+01 
 8       184 'drained' 0.2e6     8.7343597135e+00     1.9680000000e-01     1.5743000000e-01     3.3745000000e-01     2.1908400000e+01 
 8       185 'drained' 0.2e6     7.4843596397e+00     3.9680000000e-01     4.4315000000e-01     5.5967000000e-01     3.2817600000e+01 
 8       186 'drained' 0.2e6     9.4843596397e+00     4.9680000000e-01     5.8601000000e-01     6.7078000000e-01     3.8272200000e+01 
 8       187 'drained' 0.2e6     8.4843596397e+00     1.6000000000e-03     7.2886000000e-01     7.8189000000e-01     4.3726800000e+01 
 8       188 'drained' 0.2e6     7.9843598639e+00     2.0160000000e-01     3.4990000000e-02     1.6460000000e-02     5.4635400000e+01 
 8       189 'drained' 0.2e6     9.9843598639e+00     3.0160000000e-01     1.7784000000e-01     1.2757000000e-01     5.8620000000e-01 
 8       190 'drained' 0.2e6     8.9843598639e+00     4.0160000000e-01     3.2070000000e-01     2.3868000000e-01     6.0408000000e+00 
 8       191 'drained' 0.2e6     7.0077989688e+00     1.2160000000e-01     6.0641000000e-01     4.6091000000e-01     1.6949400000e+01 
 8       192 'drained' 0.2e6     9.0077989688e+00     2.2160000000e-01     7.4927000000e-01     5.7202000000e-01     2.2404000000e+01 
 8       193 'drained' 0.2e6     8.0077989688e+00     3.2160000000e-01     8.9213000000e-01     6.8313000000e-01     2.7858600000e+01 
 8       194 'drained' 0.2e6     7.5078005698e+00     4.1600000000e-02     1.9825000000e-01     9.0535000000e-01     3.8767800000e+01 
 8       195 'drained' 0.2e6     9.5078005698e+00     1.4160000000e-01     3.4111000000e-01     2.8810000000e-02     4.4222400000e+01 
 8       196 'drained' 0.2e6     8.5078005698e+00     2.4160000000e-01     4.8397000000e-01     1.3992000000e-01     4.9677000000e+01 
 8       197 'drained' 0.2e6     7.2578009279e+00     4.4160000000e-01     7.6968000000e-01     3.6214000000e-01     1.0818000000e+00 
 8       198 'drained' 0.2e6     9.2578009279e+00     6.1600000000e-02     9.1254000000e-01     4.7325000000e-01     6.5364000000e+00 
 8       199 'drained' 0.2e6     8.2578009279e+00     1.6160000000e-01     7.5800000000e-02     5.8436000000e-01     1.1991000000e+01 
 8       200 'drained' 0.2e6     7.7577997653e+00     3.6160000000e-01     3.6152000000e-01     8.0658000000e-01     2.2900200000e+01 
 8       201 'drained' 0.2e6     9.7577997653e+00     4.6160000000e-01     5.0437000000e-01     9.1770000000e-01     2.8354800000e+01 
 8       202 'drained' 0.2e6     8.7577997653e+00     8.1600000000e-02     6.4723000000e-01     4.1150000000e-02     3.3809400000e+01 
 8       203 'drained' 0.2e6     7.1328006192e+00     2.8160000000e-01     9.3294000000e-01     2.6337000000e-01     4.4718000000e+01 
 8       204 'drained' 0.2e6     9.1328006192e+00     3.8160000000e-01     9.6210000000e-02     3.7449000000e-01     5.0172600000e+01 
 8       205 'drained' 0.2e6     8.1328006192e+00     4.8160000000e-01     2.3907000000e-01     4.8560000000e-01     5.5627200000e+01 
 8       206 'drained' 0.2e6     7.6328003404e+00     1.0560000000e-01     5.2478000000e-01     7.0782000000e-01     7.0326000000e+00 
 8       207 'drained' 0.2e6     9.6328003404e+00     2.0560000000e-01     6.6764000000e-01     8.1893000000e-01     1.2486600000e+01 
